id;name;lv;powerValue;ranking;card_star;card_lv;card_count;skill_lv
658;robot00658;100;10000;658;5;55;4;5
659;robot00659;100;10000;659;5;55;4;5
660;robot00660;100;10000;660;5;55;4;5
661;robot00661;100;10000;661;5;55;4;5
662;robot00662;100;10000;662;5;55;4;5
663;robot00663;100;10000;663;5;55;4;5
664;robot00664;100;10000;664;5;55;4;5
665;robot00665;100;10000;665;5;55;4;5
666;robot00666;100;10000;666;5;55;4;5
667;robot00667;100;10000;667;5;55;4;5
668;robot00668;100;10000;668;5;55;4;5
669;robot00669;100;10000;669;5;55;4;5
670;robot00670;100;10000;670;5;55;4;5
671;robot00671;100;10000;671;5;55;4;5
672;robot00672;100;10000;672;5;55;4;5
673;robot00673;100;10000;673;5;55;4;5
674;robot00674;100;10000;674;5;55;4;5
675;robot00675;100;10000;675;5;55;4;5
676;robot00676;100;10000;676;5;55;4;5
677;robot00677;100;10000;677;5;55;4;5
678;robot00678;100;10000;678;5;55;4;5
679;robot00679;100;10000;679;5;55;4;5
680;robot00680;100;10000;680;5;55;4;5
681;robot00681;100;10000;681;5;55;4;5
682;robot00682;100;10000;682;5;55;4;5
683;robot00683;100;10000;683;5;55;4;5
684;robot00684;100;10000;684;5;55;4;5
685;robot00685;100;10000;685;5;55;4;5
686;robot00686;100;10000;686;5;55;4;5
687;robot00687;100;10000;687;5;55;4;5
688;robot00688;100;10000;688;5;55;4;5
689;robot00689;100;10000;689;5;55;4;5
690;robot00690;100;10000;690;5;55;4;5
691;robot00691;100;10000;691;5;55;4;5
692;robot00692;100;10000;692;5;55;4;5
693;robot00693;100;10000;693;5;55;4;5
694;robot00694;100;10000;694;5;55;4;5
695;robot00695;100;10000;695;5;55;4;5
696;robot00696;100;10000;696;5;55;4;5
697;robot00697;100;10000;697;5;55;4;5
698;robot00698;100;10000;698;5;55;4;5
699;robot00699;100;10000;699;5;55;4;5
700;robot00700;100;10000;700;5;55;4;5
701;robot00701;100;10000;701;5;55;4;5
702;robot00702;100;10000;702;5;55;4;5
703;robot00703;100;10000;703;5;55;4;5
704;robot00704;100;10000;704;5;55;4;5
705;robot00705;100;10000;705;5;55;4;5
706;robot00706;100;10000;706;5;55;4;5
707;robot00707;100;10000;707;5;55;4;5
708;robot00708;100;10000;708;5;55;4;5
709;robot00709;100;10000;709;5;55;4;5
710;robot00710;100;10000;710;5;55;4;5
711;robot00711;100;10000;711;5;55;4;5
712;robot00712;100;10000;712;5;55;4;5
713;robot00713;100;10000;713;5;55;4;5
714;robot00714;100;10000;714;5;55;4;5
715;robot00715;100;10000;715;5;55;4;5
716;robot00716;100;10000;716;5;55;4;5
717;robot00717;100;10000;717;5;55;4;5
718;robot00718;100;10000;718;5;55;4;5
719;robot00719;100;10000;719;5;55;4;5
720;robot00720;100;10000;720;5;55;4;5
721;robot00721;100;10000;721;5;55;4;5
722;robot00722;100;10000;722;5;55;4;5
723;robot00723;100;10000;723;5;55;4;5
724;robot00724;100;10000;724;5;55;4;5
725;robot00725;100;10000;725;5;55;4;5
726;robot00726;100;10000;726;5;55;4;5
727;robot00727;100;10000;727;5;55;4;5
728;robot00728;100;10000;728;5;55;4;5
729;robot00729;100;10000;729;5;55;4;5
730;robot00730;100;10000;730;5;55;4;5
731;robot00731;100;10000;731;5;55;4;5
732;robot00732;100;10000;732;5;55;4;5
733;robot00733;100;10000;733;5;55;4;5
734;robot00734;100;10000;734;5;55;4;5
735;robot00735;100;10000;735;5;55;4;5
736;robot00736;100;10000;736;5;55;4;5
737;robot00737;100;10000;737;5;55;4;5
738;robot00738;100;10000;738;5;55;4;5
739;robot00739;100;10000;739;5;55;4;5
740;robot00740;100;10000;740;5;55;4;5
741;robot00741;100;10000;741;5;55;4;5
742;robot00742;100;10000;742;5;55;4;5
743;robot00743;100;10000;743;5;55;4;5
744;robot00744;100;10000;744;5;55;4;5
745;robot00745;100;10000;745;5;55;4;5
746;robot00746;100;10000;746;5;55;4;5
747;robot00747;100;10000;747;5;55;4;5
748;robot00748;100;10000;748;5;55;4;5
749;robot00749;100;10000;749;5;55;4;5
750;robot00750;100;10000;750;5;55;4;5
751;robot00751;100;10000;751;5;55;4;5
752;robot00752;100;10000;752;5;55;4;5
753;robot00753;100;10000;753;5;55;4;5
754;robot00754;100;10000;754;5;55;4;5
755;robot00755;100;10000;755;5;55;4;5
756;robot00756;100;10000;756;5;55;4;5
757;robot00757;100;10000;757;5;55;4;5
758;robot00758;100;10000;758;5;55;4;5
759;robot00759;100;10000;759;5;55;4;5
760;robot00760;100;10000;760;5;55;4;5
761;robot00761;100;10000;761;5;55;4;5
762;robot00762;100;10000;762;5;55;4;5
763;robot00763;100;10000;763;5;55;4;5
764;robot00764;100;10000;764;5;55;4;5
765;robot00765;100;10000;765;5;55;4;5
766;robot00766;100;10000;766;5;55;4;5
767;robot00767;100;10000;767;5;55;4;5
768;robot00768;100;10000;768;5;55;4;5
769;robot00769;100;10000;769;5;55;4;5
770;robot00770;100;10000;770;5;55;4;5
771;robot00771;100;10000;771;5;55;4;5
772;robot00772;100;10000;772;5;55;4;5
773;robot00773;100;10000;773;5;55;4;5
774;robot00774;100;10000;774;5;55;4;5
775;robot00775;100;10000;775;5;55;4;5
776;robot00776;100;10000;776;5;55;4;5
777;robot00777;100;10000;777;5;55;4;5
778;robot00778;100;10000;778;5;55;4;5
779;robot00779;100;10000;779;5;55;4;5
780;robot00780;100;10000;780;5;55;4;5
781;robot00781;100;10000;781;5;55;4;5
782;robot00782;100;10000;782;5;55;4;5
783;robot00783;100;10000;783;5;55;4;5
784;robot00784;100;10000;784;5;55;4;5
785;robot00785;100;10000;785;5;55;4;5
786;robot00786;100;10000;786;5;55;4;5
787;robot00787;100;10000;787;5;55;4;5
788;robot00788;100;10000;788;5;55;4;5
789;robot00789;100;10000;789;5;55;4;5
790;robot00790;100;10000;790;5;55;4;5
791;robot00791;100;10000;791;5;55;4;5
792;robot00792;100;10000;792;5;55;4;5
793;robot00793;100;10000;793;5;55;4;5
794;robot00794;100;10000;794;5;55;4;5
795;robot00795;100;10000;795;5;55;4;5
796;robot00796;100;10000;796;5;55;4;5
797;robot00797;100;10000;797;5;55;4;5
798;robot00798;100;10000;798;5;55;4;5
799;robot00799;100;10000;799;5;55;4;5
800;robot00800;100;10000;800;5;55;4;5
801;robot00801;100;10000;801;5;55;4;5
802;robot00802;100;10000;802;5;55;4;5
803;robot00803;100;10000;803;5;55;4;5
804;robot00804;100;10000;804;5;55;4;5
805;robot00805;100;10000;805;5;55;4;5
806;robot00806;100;10000;806;5;55;4;5
807;robot00807;100;10000;807;5;55;4;5
808;robot00808;100;10000;808;5;55;4;5
809;robot00809;100;10000;809;5;55;4;5
810;robot00810;100;10000;810;5;55;4;5
811;robot00811;100;10000;811;5;55;4;5
812;robot00812;100;10000;812;5;55;4;5
813;robot00813;100;10000;813;5;55;4;5
814;robot00814;100;10000;814;5;55;4;5
815;robot00815;100;10000;815;5;55;4;5
816;robot00816;100;10000;816;5;55;4;5
817;robot00817;100;10000;817;5;55;4;5
818;robot00818;100;10000;818;5;55;4;5
819;robot00819;100;10000;819;5;55;4;5
820;robot00820;100;10000;820;5;55;4;5
821;robot00821;100;10000;821;5;55;4;5
822;robot00822;100;10000;822;5;55;4;5
823;robot00823;100;10000;823;5;55;4;5
824;robot00824;100;10000;824;5;55;4;5
825;robot00825;100;10000;825;5;55;4;5
826;robot00826;100;10000;826;5;55;4;5
827;robot00827;100;10000;827;5;55;4;5
828;robot00828;100;10000;828;5;55;4;5
829;robot00829;100;10000;829;5;55;4;5
830;robot00830;100;10000;830;5;55;4;5
831;robot00831;100;10000;831;5;55;4;5
832;robot00832;100;10000;832;5;55;4;5
833;robot00833;100;10000;833;5;55;4;5
834;robot00834;100;10000;834;5;55;4;5
835;robot00835;100;10000;835;5;55;4;5
836;robot00836;100;10000;836;5;55;4;5
837;robot00837;100;10000;837;5;55;4;5
838;robot00838;100;10000;838;5;55;4;5
839;robot00839;100;10000;839;5;55;4;5
840;robot00840;100;10000;840;5;55;4;5
841;robot00841;100;10000;841;5;55;4;5
842;robot00842;100;10000;842;5;55;4;5
843;robot00843;100;10000;843;5;55;4;5
844;robot00844;100;10000;844;5;55;4;5
845;robot00845;100;10000;845;5;55;4;5
846;robot00846;100;10000;846;5;55;4;5
847;robot00847;100;10000;847;5;55;4;5
848;robot00848;100;10000;848;5;55;4;5
849;robot00849;100;10000;849;5;55;4;5
850;robot00850;100;10000;850;5;55;4;5
851;robot00851;100;10000;851;5;55;4;5
852;robot00852;100;10000;852;5;55;4;5
853;robot00853;100;10000;853;5;55;4;5
854;robot00854;100;10000;854;5;55;4;5
855;robot00855;100;10000;855;5;55;4;5
856;robot00856;100;10000;856;5;55;4;5
857;robot00857;100;10000;857;5;55;4;5
858;robot00858;100;10000;858;5;55;4;5
859;robot00859;100;10000;859;5;55;4;5
860;robot00860;100;10000;860;5;55;4;5
861;robot00861;100;10000;861;5;55;4;5
862;robot00862;100;10000;862;5;55;4;5
863;robot00863;100;10000;863;5;55;4;5
864;robot00864;100;10000;864;5;55;4;5
865;robot00865;100;10000;865;5;55;4;5
866;robot00866;100;10000;866;5;55;4;5
867;robot00867;100;10000;867;5;55;4;5
868;robot00868;100;10000;868;5;55;4;5
869;robot00869;100;10000;869;5;55;4;5
870;robot00870;100;10000;870;5;55;4;5
871;robot00871;100;10000;871;5;55;4;5
872;robot00872;100;10000;872;5;55;4;5
873;robot00873;100;10000;873;5;55;4;5
874;robot00874;100;10000;874;5;55;4;5
875;robot00875;100;10000;875;5;55;4;5
876;robot00876;100;10000;876;5;55;4;5
877;robot00877;100;10000;877;5;55;4;5
878;robot00878;100;10000;878;5;55;4;5
879;robot00879;100;10000;879;5;55;4;5
880;robot00880;100;10000;880;5;55;4;5
881;robot00881;100;10000;881;5;55;4;5
882;robot00882;100;10000;882;5;55;4;5
883;robot00883;100;10000;883;5;55;4;5
884;robot00884;100;10000;884;5;55;4;5
885;robot00885;100;10000;885;5;55;4;5
886;robot00886;100;10000;886;5;55;4;5
887;robot00887;100;10000;887;5;55;4;5
888;robot00888;100;10000;888;5;55;4;5
889;robot00889;100;10000;889;5;55;4;5
890;robot00890;100;10000;890;5;55;4;5
891;robot00891;100;10000;891;5;55;4;5
892;robot00892;100;10000;892;5;55;4;5
893;robot00893;100;10000;893;5;55;4;5
894;robot00894;100;10000;894;5;55;4;5
895;robot00895;100;10000;895;5;55;4;5
896;robot00896;100;10000;896;5;55;4;5
897;robot00897;100;10000;897;5;55;4;5
898;robot00898;100;10000;898;5;55;4;5
899;robot00899;100;10000;899;5;55;4;5
900;robot00900;100;10000;900;5;55;4;5
901;robot00901;100;10000;901;5;55;4;5
902;robot00902;100;10000;902;5;55;4;5
903;robot00903;100;10000;903;5;55;4;5
904;robot00904;100;10000;904;5;55;4;5
905;robot00905;100;10000;905;5;55;4;5
906;robot00906;100;10000;906;5;55;4;5
907;robot00907;100;10000;907;5;55;4;5
908;robot00908;100;10000;908;5;55;4;5
909;robot00909;100;10000;909;5;55;4;5
910;robot00910;100;10000;910;5;55;4;5
911;robot00911;100;10000;911;5;55;4;5
912;robot00912;100;10000;912;5;55;4;5
913;robot00913;100;10000;913;5;55;4;5
914;robot00914;100;10000;914;5;55;4;5
915;robot00915;100;10000;915;5;55;4;5
916;robot00916;100;10000;916;5;55;4;5
917;robot00917;100;10000;917;5;55;4;5
918;robot00918;100;10000;918;5;55;4;5
919;robot00919;100;10000;919;5;55;4;5
920;robot00920;100;10000;920;5;55;4;5
921;robot00921;100;10000;921;5;55;4;5
922;robot00922;100;10000;922;5;55;4;5
923;robot00923;100;10000;923;5;55;4;5
924;robot00924;100;10000;924;5;55;4;5
925;robot00925;100;10000;925;5;55;4;5
926;robot00926;100;10000;926;5;55;4;5
927;robot00927;100;10000;927;5;55;4;5
928;robot00928;100;10000;928;5;55;4;5
929;robot00929;100;10000;929;5;55;4;5
930;robot00930;100;10000;930;5;55;4;5
931;robot00931;100;10000;931;5;55;4;5
932;robot00932;100;10000;932;5;55;4;5
933;robot00933;100;10000;933;5;55;4;5
934;robot00934;100;10000;934;5;55;4;5
935;robot00935;100;10000;935;5;55;4;5
936;robot00936;100;10000;936;5;55;4;5
937;robot00937;100;10000;937;5;55;4;5
938;robot00938;100;10000;938;5;55;4;5
939;robot00939;100;10000;939;5;55;4;5
940;robot00940;100;10000;940;5;55;4;5
941;robot00941;100;10000;941;5;55;4;5
942;robot00942;100;10000;942;5;55;4;5
943;robot00943;100;10000;943;5;55;4;5
944;robot00944;100;10000;944;5;55;4;5
945;robot00945;100;10000;945;5;55;4;5
946;robot00946;100;10000;946;5;55;4;5
947;robot00947;100;10000;947;5;55;4;5
948;robot00948;100;10000;948;5;55;4;5
949;robot00949;100;10000;949;5;55;4;5
950;robot00950;100;10000;950;5;55;4;5
951;robot00951;100;10000;951;5;55;4;5
952;robot00952;100;10000;952;5;55;4;5
953;robot00953;100;10000;953;5;55;4;5
954;robot00954;100;10000;954;5;55;4;5
955;robot00955;100;10000;955;5;55;4;5
956;robot00956;100;10000;956;5;55;4;5
957;robot00957;100;10000;957;5;55;4;5
958;robot00958;100;10000;958;5;55;4;5
959;robot00959;100;10000;959;5;55;4;5
960;robot00960;100;10000;960;5;55;4;5
961;robot00961;100;10000;961;5;55;4;5
962;robot00962;100;10000;962;5;55;4;5
963;robot00963;100;10000;963;5;55;4;5
964;robot00964;100;10000;964;5;55;4;5
965;robot00965;100;10000;965;5;55;4;5
966;robot00966;100;10000;966;5;55;4;5
967;robot00967;100;10000;967;5;55;4;5
968;robot00968;100;10000;968;5;55;4;5
969;robot00969;100;10000;969;5;55;4;5
970;robot00970;100;10000;970;5;55;4;5
971;robot00971;100;10000;971;5;55;4;5
972;robot00972;100;10000;972;5;55;4;5
973;robot00973;100;10000;973;5;55;4;5
974;robot00974;100;10000;974;5;55;4;5
975;robot00975;100;10000;975;5;55;4;5
976;robot00976;100;10000;976;5;55;4;5
977;robot00977;100;10000;977;5;55;4;5
978;robot00978;100;10000;978;5;55;4;5
979;robot00979;100;10000;979;5;55;4;5
980;robot00980;100;10000;980;5;55;4;5
981;robot00981;100;10000;981;5;55;4;5
982;robot00982;100;10000;982;5;55;4;5
983;robot00983;100;10000;983;5;55;4;5
984;robot00984;100;10000;984;5;55;4;5
985;robot00985;100;10000;985;5;55;4;5
986;robot00986;100;10000;986;5;55;4;5
987;robot00987;100;10000;987;5;55;4;5
988;robot00988;100;10000;988;5;55;4;5
989;robot00989;100;10000;989;5;55;4;5
990;robot00990;100;10000;990;5;55;4;5
991;robot00991;100;10000;991;5;55;4;5
992;robot00992;100;10000;992;5;55;4;5
993;robot00993;100;10000;993;5;55;4;5
994;robot00994;100;10000;994;5;55;4;5
995;robot00995;100;10000;995;5;55;4;5
996;robot00996;100;10000;996;5;55;4;5
997;robot00997;100;10000;997;5;55;4;5
998;robot00998;100;10000;998;5;55;4;5
999;robot00999;100;10000;999;5;55;4;5
1000;robot01000;100;10000;1000;5;55;4;5
1001;robot01001;100;10000;1001;5;55;4;5
1002;robot01002;100;10000;1002;5;55;4;5
1003;robot01003;100;10000;1003;5;55;4;5
1004;robot01004;100;10000;1004;5;55;4;5
1005;robot01005;100;10000;1005;5;55;4;5
1006;robot01006;100;10000;1006;5;55;4;5
1007;robot01007;100;10000;1007;5;55;4;5
1008;robot01008;100;10000;1008;5;55;4;5
1009;robot01009;100;10000;1009;5;55;4;5
1010;robot01010;100;10000;1010;5;55;4;5
1011;robot01011;100;10000;1011;5;55;4;5
1012;robot01012;100;10000;1012;5;55;4;5
1013;robot01013;100;10000;1013;5;55;4;5
1014;robot01014;100;10000;1014;5;55;4;5
1015;robot01015;100;10000;1015;5;55;4;5
1016;robot01016;100;10000;1016;5;55;4;5
1017;robot01017;100;10000;1017;5;55;4;5
1018;robot01018;100;10000;1018;5;55;4;5
1019;robot01019;100;10000;1019;5;55;4;5
1020;robot01020;100;10000;1020;5;55;4;5
1021;robot01021;100;10000;1021;5;55;4;5
1022;robot01022;100;10000;1022;5;55;4;5
1023;robot01023;100;10000;1023;5;55;4;5
1024;robot01024;100;10000;1024;5;55;4;5
1025;robot01025;100;10000;1025;5;55;4;5
1026;robot01026;100;10000;1026;5;55;4;5
1027;robot01027;100;10000;1027;5;55;4;5
1028;robot01028;100;10000;1028;5;55;4;5
1029;robot01029;100;10000;1029;5;55;4;5
1030;robot01030;100;10000;1030;5;55;4;5
1031;robot01031;100;10000;1031;5;55;4;5
1032;robot01032;100;10000;1032;5;55;4;5
1033;robot01033;100;10000;1033;5;55;4;5
1034;robot01034;100;10000;1034;5;55;4;5
1035;robot01035;100;10000;1035;5;55;4;5
1036;robot01036;100;10000;1036;5;55;4;5
1037;robot01037;100;10000;1037;5;55;4;5
1038;robot01038;100;10000;1038;5;55;4;5
1039;robot01039;100;10000;1039;5;55;4;5
1040;robot01040;100;10000;1040;5;55;4;5
1041;robot01041;100;10000;1041;5;55;4;5
1042;robot01042;100;10000;1042;5;55;4;5
1043;robot01043;100;10000;1043;5;55;4;5
1044;robot01044;100;10000;1044;5;55;4;5
1045;robot01045;100;10000;1045;5;55;4;5
1046;robot01046;100;10000;1046;5;55;4;5
1047;robot01047;100;10000;1047;5;55;4;5
1048;robot01048;100;10000;1048;5;55;4;5
1049;robot01049;100;10000;1049;5;55;4;5
1050;robot01050;100;10000;1050;5;55;4;5
1051;robot01051;100;10000;1051;5;55;4;5
1052;robot01052;100;10000;1052;5;55;4;5
1053;robot01053;100;10000;1053;5;55;4;5
1054;robot01054;100;10000;1054;5;55;4;5
1055;robot01055;100;10000;1055;5;55;4;5
1056;robot01056;100;10000;1056;5;55;4;5
1057;robot01057;100;10000;1057;5;55;4;5
1058;robot01058;100;10000;1058;5;55;4;5
1059;robot01059;100;10000;1059;5;55;4;5
1060;robot01060;100;10000;1060;5;55;4;5
1061;robot01061;100;10000;1061;5;55;4;5
1062;robot01062;100;10000;1062;5;55;4;5
1063;robot01063;100;10000;1063;5;55;4;5
1064;robot01064;100;10000;1064;5;55;4;5
1065;robot01065;100;10000;1065;5;55;4;5
1066;robot01066;100;10000;1066;5;55;4;5
1067;robot01067;100;10000;1067;5;55;4;5
1068;robot01068;100;10000;1068;5;55;4;5
1069;robot01069;100;10000;1069;5;55;4;5
1070;robot01070;100;10000;1070;5;55;4;5
1071;robot01071;100;10000;1071;5;55;4;5
1072;robot01072;100;10000;1072;5;55;4;5
1073;robot01073;100;10000;1073;5;55;4;5
1074;robot01074;100;10000;1074;5;55;4;5
1075;robot01075;100;10000;1075;5;55;4;5
1076;robot01076;100;10000;1076;5;55;4;5
1077;robot01077;100;10000;1077;5;55;4;5
1078;robot01078;100;10000;1078;5;55;4;5
1079;robot01079;100;10000;1079;5;55;4;5
1080;robot01080;100;10000;1080;5;55;4;5
1081;robot01081;100;10000;1081;5;55;4;5
1082;robot01082;100;10000;1082;5;55;4;5
1083;robot01083;100;10000;1083;5;55;4;5
1084;robot01084;100;10000;1084;5;55;4;5
1085;robot01085;100;10000;1085;5;55;4;5
1086;robot01086;100;10000;1086;5;55;4;5
1087;robot01087;100;10000;1087;5;55;4;5
1088;robot01088;100;10000;1088;5;55;4;5
1089;robot01089;100;10000;1089;5;55;4;5
1090;robot01090;100;10000;1090;5;55;4;5
1091;robot01091;100;10000;1091;5;55;4;5
1092;robot01092;100;10000;1092;5;55;4;5
1093;robot01093;100;10000;1093;5;55;4;5
1094;robot01094;100;10000;1094;5;55;4;5
1095;robot01095;100;10000;1095;5;55;4;5
1096;robot01096;100;10000;1096;5;55;4;5
1097;robot01097;100;10000;1097;5;55;4;5
1098;robot01098;100;10000;1098;5;55;4;5
1099;robot01099;100;10000;1099;5;55;4;5
1100;robot01100;100;10000;1100;5;55;4;5
1101;robot01101;100;10000;1101;5;55;4;5
1102;robot01102;100;10000;1102;5;55;4;5
1103;robot01103;100;10000;1103;5;55;4;5
1104;robot01104;100;10000;1104;5;55;4;5
1105;robot01105;100;10000;1105;5;55;4;5
1106;robot01106;100;10000;1106;5;55;4;5
1107;robot01107;100;10000;1107;5;55;4;5
1108;robot01108;100;10000;1108;5;55;4;5
1109;robot01109;100;10000;1109;5;55;4;5
1110;robot01110;100;10000;1110;5;55;4;5
1111;robot01111;100;10000;1111;5;55;4;5
1112;robot01112;100;10000;1112;5;55;4;5
1113;robot01113;100;10000;1113;5;55;4;5
1114;robot01114;100;10000;1114;5;55;4;5
1115;robot01115;100;10000;1115;5;55;4;5
1116;robot01116;100;10000;1116;5;55;4;5
1117;robot01117;100;10000;1117;5;55;4;5
1118;robot01118;100;10000;1118;5;55;4;5
1119;robot01119;100;10000;1119;5;55;4;5
1120;robot01120;100;10000;1120;5;55;4;5
1121;robot01121;100;10000;1121;5;55;4;5
1122;robot01122;100;10000;1122;5;55;4;5
1123;robot01123;100;10000;1123;5;55;4;5
1124;robot01124;100;10000;1124;5;55;4;5
1125;robot01125;100;10000;1125;5;55;4;5
1126;robot01126;100;10000;1126;5;55;4;5
1127;robot01127;100;10000;1127;5;55;4;5
1128;robot01128;100;10000;1128;5;55;4;5
1129;robot01129;100;10000;1129;5;55;4;5
1130;robot01130;100;10000;1130;5;55;4;5
1131;robot01131;100;10000;1131;5;55;4;5
1132;robot01132;100;10000;1132;5;55;4;5
1133;robot01133;100;10000;1133;5;55;4;5
1134;robot01134;100;10000;1134;5;55;4;5
1135;robot01135;100;10000;1135;5;55;4;5
1136;robot01136;100;10000;1136;5;55;4;5
1137;robot01137;100;10000;1137;5;55;4;5
1138;robot01138;100;10000;1138;5;55;4;5
1139;robot01139;100;10000;1139;5;55;4;5
1140;robot01140;100;10000;1140;5;55;4;5
1141;robot01141;100;10000;1141;5;55;4;5
1142;robot01142;100;10000;1142;5;55;4;5
1143;robot01143;100;10000;1143;5;55;4;5
1144;robot01144;100;10000;1144;5;55;4;5
1145;robot01145;100;10000;1145;5;55;4;5
1146;robot01146;100;10000;1146;5;55;4;5
1147;robot01147;100;10000;1147;5;55;4;5
1148;robot01148;100;10000;1148;5;55;4;5
1149;robot01149;100;10000;1149;5;55;4;5
1150;robot01150;100;10000;1150;5;55;4;5
1151;robot01151;100;10000;1151;5;55;4;5
1152;robot01152;100;10000;1152;5;55;4;5
1153;robot01153;100;10000;1153;5;55;4;5
1154;robot01154;100;10000;1154;5;55;4;5
1155;robot01155;100;10000;1155;5;55;4;5
1156;robot01156;100;10000;1156;5;55;4;5
1157;robot01157;100;10000;1157;5;55;4;5
1158;robot01158;100;10000;1158;5;55;4;5
1159;robot01159;100;10000;1159;5;55;4;5
1160;robot01160;100;10000;1160;5;55;4;5
1161;robot01161;100;10000;1161;5;55;4;5
1162;robot01162;100;10000;1162;5;55;4;5
1163;robot01163;100;10000;1163;5;55;4;5
1164;robot01164;100;10000;1164;5;55;4;5
1165;robot01165;100;10000;1165;5;55;4;5
1166;robot01166;100;10000;1166;5;55;4;5
1167;robot01167;100;10000;1167;5;55;4;5
1168;robot01168;100;10000;1168;5;55;4;5
1169;robot01169;100;10000;1169;5;55;4;5
1170;robot01170;100;10000;1170;5;55;4;5
1171;robot01171;100;10000;1171;5;55;4;5
1172;robot01172;100;10000;1172;5;55;4;5
1173;robot01173;100;10000;1173;5;55;4;5
1174;robot01174;100;10000;1174;5;55;4;5
1175;robot01175;100;10000;1175;5;55;4;5
1176;robot01176;100;10000;1176;5;55;4;5
1177;robot01177;100;10000;1177;5;55;4;5
1178;robot01178;100;10000;1178;5;55;4;5
1179;robot01179;100;10000;1179;5;55;4;5
